"REF_DATE","GEO","DGUID","Multiplier type","Variable","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Communications equipment manufacturing [BS334200]","Per million dollars of output","378","units","0","v1061939110","1.1.14.91","3.625","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other electronic product manufacturing [BS334A00]","Per million dollars of output","378","units","0","v1061939112","1.1.14.92","2.888","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Semiconductor and other electronic component manufacturing [BS334400]","Per million dollars of output","378","units","0","v1061939111","1.1.14.93","3.609","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Electric lighting equipment manufacturing [BS335100]","Per million dollars of output","378","units","0","v1061939113","1.1.14.94","3.895","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Household appliance manufacturing [BS335200]","Per million dollars of output","378","units","0","v1061939114","1.1.14.95","2.792","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Electrical equipment manufacturing [BS335300]","Per million dollars of output","378","units","0","v1061939115","1.1.14.96","2.975","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other electrical equipment and component manufacturing [BS335900]","Per million dollars of output","378","units","0","v1061939116","1.1.14.97","2.389","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Automobile and light-duty motor vehicle manufacturing [BS336110]","Per million dollars of output","378","units","0","v1061939117","1.1.14.98","0.859","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Heavy-duty truck manufacturing [BS336120]","Per million dollars of output","378","units","0","v1061939118","1.1.14.99","1.901","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle body and trailer manufacturing [BS336200]","Per million dollars of output","378","units","0","v1061939119","1.1.14.100","3.976","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle gasoline engine and engine parts manufacturing [BS336310]","Per million dollars of output","378","units","0","v1061939120","1.1.14.101","1.450","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle electrical and electronic equipment manufacturing [BS336320]","Per million dollars of output","378","units","0","v1061939121","1.1.14.102","2.436","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle steering and suspension components (except spring) manufacturing [BS336330]","Per million dollars of output","378","units","0","v1061939122","1.1.14.103","2.104","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle brake system manufacturing [BS336340]","Per million dollars of output","378","units","0","v1061939123","1.1.14.104","3.214","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle transmission and power train parts manufacturing [BS336350]","Per million dollars of output","378","units","0","v1061939124","1.1.14.105","2.593","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle seating and interior trim manufacturing [BS336360]","Per million dollars of output","378","units","0","v1061939125","1.1.14.106","2.156","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle metal stamping [BS336370]","Per million dollars of output","378","units","0","v1061939126","1.1.14.107","2.341","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other motor vehicle parts manufacturing [BS336390]","Per million dollars of output","378","units","0","v1061939127","1.1.14.108","3.523","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Aerospace product and parts manufacturing [BS336400]","Per million dollars of output","378","units","0","v1061939128","1.1.14.109","2.285","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Railroad rolling stock manufacturing [BS336500]","Per million dollars of output","378","units","0","v1061939129","1.1.14.110","3.098","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Ship and boat building [BS336600]","Per million dollars of output","378","units","0","v1061939130","1.1.14.111","2.808","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other transportation equipment manufacturing [BS336900]","Per million dollars of output","378","units","0","v1061939131","1.1.14.112","0.984","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Household and institutional furniture and kitchen cabinet manufacturing [BS337100]","Per million dollars of output","378","units","0","v1061939132","1.1.14.113","5.888","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Office furniture (including fixtures) manufacturing [BS337200]","Per million dollars of output","378","units","0","v1061939133","1.1.14.114","4.355","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other furniture-related product manufacturing [BS337900]","Per million dollars of output","378","units","0","v1061939134","1.1.14.115","3.302","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Medical equipment and supplies manufacturing [BS339100]","Per million dollars of output","378","units","0","v1061939135","1.1.14.116","4.130","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Other miscellaneous manufacturing [BS339900]","Per million dollars of output","378","units","0","v1061939136","1.1.14.117","2.948","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Farm product merchant wholesalers [BS411000]","Per million dollars of output","378","units","0","v1061939137","1.1.14.118","3.862","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Petroleum and petroleum products merchant wholesalers [BS412000]","Per million dollars of output","378","units","0","v1061939138","1.1.14.119","1.809","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Food, beverage and tobacco merchant wholesalers [BS413000]","Per million dollars of output","378","units","0","v1061939139","1.1.14.120","4.600","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Personal and household goods merchant wholesalers [BS414000]","Per million dollars of output","378","units","0","v1061939140","1.1.14.121","3.194","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle and motor vehicle parts and accessories merchant wholesalers [BS415000]","Per million dollars of output","378","units","0","v1061939141","1.1.14.122","3.101","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Building material and supplies merchant wholesalers [BS416000]","Per million dollars of output","378","units","0","v1061939142","1.1.14.123","4.644","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Machinery, equipment and supplies merchant wholesalers [BS417000]","Per million dollars of output","378","units","0","v1061939143","1.1.14.124","4.841","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Miscellaneous merchant wholesalers [BS418000]","Per million dollars of output","378","units","0","v1061939144","1.1.14.125","4.235","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Business-to-business electronic markets, and agents and brokers [BS419000]","Per million dollars of output","378","units","0","v1061939145","1.1.14.126","6.544","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Motor vehicle and parts dealers [BS441000]","Per million dollars of output","378","units","0","v1061939146","1.1.14.127","7.423","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Furniture and home furnishings stores [BS442000]","Per million dollars of output","378","units","0","v1061939147","1.1.14.128","8.327","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Electronics and appliance stores [BS443000]","Per million dollars of output","378","units","0","v1061939148","1.1.14.129","9.536","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Building material and garden equipment and supplies dealers [BS444000]","Per million dollars of output","378","units","0","v1061939149","1.1.14.130","8.780","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Food and beverage stores [BS445000]","Per million dollars of output","378","units","0","v1061939150","1.1.14.131","14.779","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Health and personal care stores [BS446000]","Per million dollars of output","378","units","0","v1061939151","1.1.14.132","10.317","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Gasoline stations [BS447000]","Per million dollars of output","378","units","0","v1061939152","1.1.14.133","7.803","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Clothing and clothing accessories stores [BS448000]","Per million dollars of output","378","units","0","v1061939153","1.1.14.134","11.238","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Sporting goods, hobby, book and music stores [BS451000]","Per million dollars of output","378","units","0","v1061939154","1.1.14.135","13.599","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","General merchandise stores [BS452000]","Per million dollars of output","378","units","0","v1061939155","1.1.14.136","11.922","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Miscellaneous store retailers (except cannabis) [BS453A00]","Per million dollars of output","378","units","0","v1078979320","1.1.14.243","12.675","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Non-store retailers [BS454000]","Per million dollars of output","378","units","0","v1061939157","1.1.14.138","12.098","","","","3"
"2021","Canada","2016A000011124","Direct multiplier","Jobs","Air transportation [BS481000]","Per million dollars of output","378","units","0","v1061939158","1.1.14.139","4.183","","","","3"
